# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	236831	237274	-							EGCR1_RS15065	444		old_locus_tag=EGCR1_15070
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	236831	237274	-	WP_114525547.1	WP_114525547.1		PTS sugar transporter subunit IIA			EGCR1_RS15065	444	147	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	237673	239049	-							EGCR1_RS15070	1377		old_locus_tag=EGCR1_15075
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	237673	239049	-	WP_114525548.1	WP_114525548.1		6-phospho-beta-glucosidase			EGCR1_RS15070	1377	458	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	239361	240029	-							EGCR1_RS15075	669		old_locus_tag=EGCR1_15080
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	239361	240029	-	WP_114525549.1	WP_114525549.1		DUF2922 domain-containing protein			EGCR1_RS15075	669	222	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	240217	240387	+							EGCR1_RS19315	171		
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	240217	240387	+	WP_162787375.1	WP_162787375.1		hypothetical protein			EGCR1_RS19315	171	56	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	240600	241211	-							EGCR1_RS15085	612		old_locus_tag=EGCR1_15090
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	240600	241211	-	WP_114525551.1	WP_114525551.1		TetR/AcrR family transcriptional regulator			EGCR1_RS15085	612	203	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	241400	242353	+							EGCR1_RS15090	954		old_locus_tag=EGCR1_15095
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	241400	242353	+	WP_162787376.1	WP_162787376.1		SDR family NAD(P)-dependent oxidoreductase			EGCR1_RS15090	954	317	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	242432	243037	+							EGCR1_RS15095	606		old_locus_tag=EGCR1_15100
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	242432	243037	+	WP_114525553.1	WP_114525553.1		phosphoglycerate mutase family protein			EGCR1_RS15095	606	201	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	243095	243958	-							EGCR1_RS15100	864		old_locus_tag=EGCR1_15105
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	243095	243958	-	WP_114525554.1	WP_114525554.1		aldo/keto reductase			EGCR1_RS15100	864	287	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	243961	244416	-							EGCR1_RS15105	456		old_locus_tag=EGCR1_15110
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	243961	244416	-	WP_114525555.1	WP_114525555.1		cyclophilin-like fold protein			EGCR1_RS15105	456	151	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	244456	245022	-							EGCR1_RS15110	567		old_locus_tag=EGCR1_15115
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	244456	245022	-	WP_114525556.1	WP_114525556.1		sugar O-acetyltransferase			EGCR1_RS15110	567	188	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	245133	245999	+							EGCR1_RS15115	867		old_locus_tag=EGCR1_15120
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	245133	245999	+	WP_114525557.1	WP_114525557.1		LysR family transcriptional regulator			EGCR1_RS15115	867	288	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	246120	246737	+							EGCR1_RS15120	618		old_locus_tag=EGCR1_15125
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	246120	246737	+	WP_114525558.1	WP_114525558.1		isochorismatase family protein			EGCR1_RS15120	618	205	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	246794	247036	-							EGCR1_RS15125	243		old_locus_tag=EGCR1_15130
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	246794	247036	-	WP_162787377.1	WP_162787377.1		LPXTG cell wall anchor domain-containing protein			EGCR1_RS15125	243	80	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	247066	247659	-							EGCR1_RS15130	594		old_locus_tag=EGCR1_15135
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	247066	247659	-	WP_114525560.1	WP_114525560.1		hypothetical protein			EGCR1_RS15130	594	197	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	247684	248214	-							EGCR1_RS15135	531		old_locus_tag=EGCR1_15140
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	247684	248214	-	WP_086304965.1	WP_086304965.1		hypothetical protein			EGCR1_RS15135	531	176	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	248218	250503	-							EGCR1_RS15140	2286		old_locus_tag=EGCR1_15145
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	248218	250503	-	WP_114525561.1	WP_114525561.1		hypothetical protein			EGCR1_RS15140	2286	761	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	251093	251473	-							EGCR1_RS15145	381		old_locus_tag=EGCR1_15150
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	251093	251473	-	WP_114525562.1	WP_114525562.1		hypothetical protein			EGCR1_RS15145	381	126	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	251824	253260	-							EGCR1_RS15150	1437		old_locus_tag=EGCR1_15155
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	251824	253260	-	WP_114525563.1	WP_114525563.1		glycoside hydrolase family 1 protein			EGCR1_RS15150	1437	478	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	253253	253615	-							EGCR1_RS15155	363		old_locus_tag=EGCR1_15160
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	253253	253615	-	WP_114525564.1	WP_114525564.1		PTS lactose/cellobiose transporter subunit IIA			EGCR1_RS15155	363	120	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	253645	254874	-							EGCR1_RS15160	1230		old_locus_tag=EGCR1_15165
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	253645	254874	-	WP_114525565.1	WP_114525565.1		PTS transporter subunit EIIC			EGCR1_RS15160	1230	409	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	254898	255209	-							EGCR1_RS15165	312		old_locus_tag=EGCR1_15170
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	254898	255209	-	WP_114526028.1	WP_114526028.1		PTS sugar transporter subunit IIB			EGCR1_RS15165	312	103	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	255361	257280	+							EGCR1_RS15170	1920		old_locus_tag=EGCR1_15175
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	255361	257280	+	WP_114525566.1	WP_114525566.1		PRD domain-containing protein			EGCR1_RS15170	1920	639	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	257383	258186	-							EGCR1_RS15175	804		old_locus_tag=EGCR1_15180
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	257383	258186	-	WP_240318454.1	WP_240318454.1		NmrA family NAD(P)-binding protein			EGCR1_RS15175	804	267	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	258302	259285	-					lacD		EGCR1_RS15180	984		old_locus_tag=EGCR1_15185
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	258302	259285	-	WP_114525567.1	WP_114525567.1		tagatose-bisphosphate aldolase	lacD		EGCR1_RS15180	984	327	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	259248	260222	-					lacC		EGCR1_RS15185	975		old_locus_tag=EGCR1_15190
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	259248	260222	-	WP_114525568.1	WP_114525568.1		tagatose-6-phosphate kinase	lacC		EGCR1_RS15185	975	324	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	260235	260750	-					lacB		EGCR1_RS15190	516		old_locus_tag=EGCR1_15195
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	260235	260750	-	WP_086304984.1	WP_086304984.1		galactose-6-phosphate isomerase subunit LacB	lacB		EGCR1_RS15190	516	171	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	260777	261205	-					lacA		EGCR1_RS15195	429		old_locus_tag=EGCR1_15200
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	260777	261205	-	WP_086304986.1	WP_086304986.1		galactose-6-phosphate isomerase subunit LacA	lacA		EGCR1_RS15195	429	142	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	261241	261903	-							EGCR1_RS15200	663		old_locus_tag=EGCR1_15205
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	261241	261903	-	WP_114525569.1	WP_114525569.1		DeoR/GlpR family DNA-binding transcription regulator			EGCR1_RS15200	663	220	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	262060	262551	+							EGCR1_RS15205	492		old_locus_tag=EGCR1_15210
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	262060	262551	+	WP_114525570.1	WP_114525570.1		PTS sugar transporter subunit IIA			EGCR1_RS15205	492	163	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	262591	262893	+							EGCR1_RS15210	303		old_locus_tag=EGCR1_15215
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	262591	262893	+	WP_010779184.1	WP_010779184.1		PTS IIB component			EGCR1_RS15210	303	100	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	263012	264472	+							EGCR1_RS15215	1461		old_locus_tag=EGCR1_15220
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	263012	264472	+	WP_086304992.1	WP_086304992.1		PTS galactitol transporter subunit IIC			EGCR1_RS15215	1461	486	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	264612	265619	-							EGCR1_RS15220	1008		old_locus_tag=EGCR1_15225
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	264612	265619	-	WP_114525571.1	WP_114525571.1		glycosyltransferase family 1 protein			EGCR1_RS15220	1008	335	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	265830	266582	-							EGCR1_RS15225	753		old_locus_tag=EGCR1_15230
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	265830	266582	-	WP_010779181.1	WP_010779181.1		DeoR/GlpR family DNA-binding transcription regulator			EGCR1_RS15225	753	250	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	267035	267787	-							EGCR1_RS15230	753		old_locus_tag=EGCR1_15235
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	267035	267787	-	WP_010779180.1	WP_010779180.1		class II aldolase/adducin family protein			EGCR1_RS15230	753	250	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	267805	268071	-							EGCR1_RS15235	267		old_locus_tag=EGCR1_15240
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	267805	268071	-	WP_010779179.1	WP_010779179.1		hypothetical protein			EGCR1_RS15235	267	88	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	268101	269492	-							EGCR1_RS15240	1392		old_locus_tag=EGCR1_15245
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	268101	269492	-	WP_205242230.1	WP_205242230.1		PTS galactitol transporter subunit IIC			EGCR1_RS15240	1392	463	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	269529	269828	-							EGCR1_RS15245	300		old_locus_tag=EGCR1_15250
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	269529	269828	-	WP_010779177.1	WP_010779177.1		PTS sugar transporter subunit IIB			EGCR1_RS15245	300	99	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	269865	270323	-							EGCR1_RS15250	459		old_locus_tag=EGCR1_15255
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	269865	270323	-	WP_114525573.1	WP_114525573.1		PTS sugar transporter subunit IIA			EGCR1_RS15250	459	152	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	270615	271376	+							EGCR1_RS15255	762		old_locus_tag=EGCR1_15260
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	270615	271376	+	WP_044926730.1	WP_044926730.1		DeoR/GlpR family DNA-binding transcription regulator			EGCR1_RS15255	762	253	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	271373	272347	+							EGCR1_RS15260	975		old_locus_tag=EGCR1_15265
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	271373	272347	+	WP_114525574.1	WP_114525574.1		1-phosphofructokinase family hexose kinase			EGCR1_RS15260	975	324	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	272466	272834	-							EGCR1_RS15265	369		old_locus_tag=EGCR1_15270
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	272466	272834	-	WP_114526029.1	WP_114526029.1		MoaF N-terminal domain-containing protein			EGCR1_RS15265	369	122	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	272982	273830	+							EGCR1_RS15270	849		old_locus_tag=EGCR1_15275
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	272982	273830	+	WP_114525575.1	WP_114525575.1		hypothetical protein			EGCR1_RS15270	849	282	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	273876	275252	-							EGCR1_RS15275	1377		old_locus_tag=EGCR1_15280
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	273876	275252	-	WP_114525576.1	WP_114525576.1		APC family permease			EGCR1_RS15275	1377	458	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	275271	276323	-					argF		EGCR1_RS15280	1053		old_locus_tag=EGCR1_15285
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	275271	276323	-	WP_114525577.1	WP_114525577.1		ornithine carbamoyltransferase	argF		EGCR1_RS15280	1053	350	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	276412	277191	+							EGCR1_RS15285	780		old_locus_tag=EGCR1_15290
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	276412	277191	+	WP_114525578.1	WP_114525578.1		MurR/RpiR family transcriptional regulator			EGCR1_RS15285	780	259	
gene	pseudogene	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	277245	278339	-					aguA		EGCR1_RS15290	1095		pseudo;old_locus_tag=EGCR1_15295
CDS	without_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	277245	278339	-				agmatine deiminase	aguA		EGCR1_RS15290	1095		pseudo
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	278653	279273	+							EGCR1_RS15295	621		old_locus_tag=EGCR1_15300
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	278653	279273	+	WP_114525579.1	WP_114525579.1		DUF4367 domain-containing protein			EGCR1_RS15295	621	206	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	279284	279868	+							EGCR1_RS15300	585		old_locus_tag=EGCR1_15305
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	279284	279868	+	WP_240318455.1	WP_240318455.1		RNA polymerase sigma factor			EGCR1_RS15300	585	194	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	279849	280433	+							EGCR1_RS15305	585		old_locus_tag=EGCR1_15310
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	279849	280433	+	WP_114525581.1	WP_114525581.1		hypothetical protein			EGCR1_RS15305	585	194	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	280484	282913	-							EGCR1_RS15310	2430		old_locus_tag=EGCR1_15315
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	280484	282913	-	WP_114525582.1	WP_114525582.1		glycyl radical protein			EGCR1_RS15310	2430	809	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	283058	283531	-							EGCR1_RS15315	474		old_locus_tag=EGCR1_15320
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	283058	283531	-	WP_114525583.1	WP_114525583.1		VOC family protein			EGCR1_RS15315	474	157	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	283699	284124	-							EGCR1_RS15320	426		old_locus_tag=EGCR1_15325
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	283699	284124	-	WP_114525584.1	WP_114525584.1		GNAT family N-acetyltransferase			EGCR1_RS15320	426	141	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	284205	284948	-							EGCR1_RS15325	744		old_locus_tag=EGCR1_15330
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	284205	284948	-	WP_114525585.1	WP_114525585.1		DeoR/GlpR family DNA-binding transcription regulator			EGCR1_RS15325	744	247	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	285105	285881	+							EGCR1_RS15330	777		old_locus_tag=EGCR1_15335
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	285105	285881	+	WP_114525586.1	WP_114525586.1		glycyl-radical enzyme activating protein			EGCR1_RS15330	777	258	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	286140	287126	-							EGCR1_RS15335	987		old_locus_tag=EGCR1_15340
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	286140	287126	-	WP_114525587.1	WP_114525587.1		aldo/keto reductase			EGCR1_RS15335	987	328	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	287140	288798	-							EGCR1_RS15340	1659		old_locus_tag=EGCR1_15345
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	287140	288798	-	WP_114525588.1	WP_114525588.1		alpha-glucosidase			EGCR1_RS15340	1659	552	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	288802	290976	-							EGCR1_RS15345	2175		old_locus_tag=EGCR1_15350
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	288802	290976	-	WP_114525589.1	WP_114525589.1		alpha-galactosidase			EGCR1_RS15345	2175	724	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	290992	291816	-							EGCR1_RS15350	825		old_locus_tag=EGCR1_15355
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	290992	291816	-	WP_010779157.1	WP_010779157.1		PTS system mannose/fructose/sorbose family transporter subunit IID			EGCR1_RS15350	825	274	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	291813	292622	-							EGCR1_RS15355	810		old_locus_tag=EGCR1_15360
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	291813	292622	-	WP_010779156.1	WP_010779156.1		PTS sugar transporter subunit IIC			EGCR1_RS15355	810	269	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	292641	293132	-							EGCR1_RS15360	492		old_locus_tag=EGCR1_15365
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	292641	293132	-	WP_114525590.1	WP_114525590.1		PTS sugar transporter subunit IIB			EGCR1_RS15360	492	163	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	293163	293576	-							EGCR1_RS15365	414		old_locus_tag=EGCR1_15370
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	293163	293576	-	WP_114525591.1	WP_114525591.1		hypothetical protein			EGCR1_RS15365	414	137	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	293702	296272	-							EGCR1_RS15370	2571		old_locus_tag=EGCR1_15375
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	293702	296272	-	WP_114525592.1	WP_114525592.1		sigma 54-interacting transcriptional regulator			EGCR1_RS15370	2571	856	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	296493	296921	+							EGCR1_RS15375	429		old_locus_tag=EGCR1_15380
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	296493	296921	+	WP_114525593.1	WP_114525593.1		MarR family transcriptional regulator			EGCR1_RS15375	429	142	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	296918	299176	+							EGCR1_RS15380	2259		old_locus_tag=EGCR1_15385
CDS	with_protein	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	296918	299176	+	WP_114525594.1	WP_114525594.1		excinuclease ABC subunit UvrA			EGCR1_RS15380	2259	752	
gene	protein_coding	GCF_003343305.1	Primary Assembly	plasmid	pCR1A	NZ_CP030933.1	299227	300687	-							EGCR1_RS15385	1461		old_locus_tag=EGCR1_15390
