# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2246484	2246768	+	WP_002309959.1	WP_002309959.1		GIY-YIG nuclease family protein		66498435	KU781_RS10880	285	94	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2246837	2248720	-						66498436	KU781_RS10885	1884		old_locus_tag=KU781_10885
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2246837	2248720	-	WP_002328907.1	WP_002328907.1		acetyltransferase		66498436	KU781_RS10885	1884	627	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2248987	2249862	-						66498437	KU781_RS10890	876		old_locus_tag=KU781_10890
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2248987	2249862	-	WP_002291388.1	WP_002291388.1		YitT family protein		66498437	KU781_RS10890	876	291	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2249971	2251740	-					aspS	66498438	KU781_RS10895	1770		old_locus_tag=KU781_10895
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2249971	2251740	-	WP_002291387.1	WP_002291387.1		aspartate--tRNA ligase	aspS	66498438	KU781_RS10895	1770	589	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2251754	2253046	-					hisS	66498439	KU781_RS10900	1293		old_locus_tag=KU781_10900
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2251754	2253046	-	WP_002291383.1	WP_002291383.1		histidine--tRNA ligase	hisS	66498439	KU781_RS10900	1293	430	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2253442	2254389	+						66498440	KU781_RS10905	948		old_locus_tag=KU781_10905
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2253442	2254389	+	WP_002291381.1	WP_002291381.1		aldo/keto reductase		66498440	KU781_RS10905	948	315	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2254477	2255736	-						66498441	KU781_RS10910	1260		old_locus_tag=KU781_10910
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2254477	2255736	-	WP_002291378.1	WP_002291378.1		cytochrome P450		66498441	KU781_RS10910	1260	419	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2255907	2256353	-					dtd	66498442	KU781_RS10915	447		old_locus_tag=KU781_10915
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2255907	2256353	-	WP_002291377.1	WP_002291377.1		D-aminoacyl-tRNA deacylase	dtd	66498442	KU781_RS10915	447	148	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2256365	2258578	-						66498443	KU781_RS10920	2214		old_locus_tag=KU781_10920
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2256365	2258578	-	WP_002315645.1	WP_002315645.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase		66498443	KU781_RS10920	2214	737	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2258810	2259574	-						66498444	KU781_RS10925	765		old_locus_tag=KU781_10925
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2258810	2259574	-	WP_002291369.1	WP_002291369.1		16S rRNA (uracil(1498)-N(3))-methyltransferase		66498444	KU781_RS10925	765	254	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2259575	2260522	-					prmA	66498445	KU781_RS10930	948		old_locus_tag=KU781_10930
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2259575	2260522	-	WP_002291367.1	WP_002291367.1		50S ribosomal protein L11 methyltransferase	prmA	66498445	KU781_RS10930	948	315	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2260535	2261023	-						66498446	KU781_RS10935	489		old_locus_tag=KU781_10935
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2260535	2261023	-	WP_002291366.1	WP_002291366.1		DUF3013 family protein		66498446	KU781_RS10935	489	162	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2260989	2261660	-						66498447	KU781_RS10940	672		old_locus_tag=KU781_10940
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2260989	2261660	-	WP_002291364.1	WP_002291364.1		DNA-3-methyladenine glycosylase		66498447	KU781_RS10940	672	223	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2261798	2263084	+						66498448	KU781_RS10945	1287		old_locus_tag=KU781_10945
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2261798	2263084	+	WP_002328905.1	WP_002328905.1		replication-associated recombination protein A		66498448	KU781_RS10945	1287	428	
gene	ncRNA	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2263156	2263350	+					ssrS	66498449	KU781_RS10950	195		old_locus_tag=KU781_10950
ncRNA	other	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2263156	2263350	+				6S RNA	ssrS	66498449	KU781_RS10950	195		
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2263428	2263712	+						66498450	KU781_RS10955	285		old_locus_tag=KU781_10955
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2263428	2263712	+	WP_002291361.1	WP_002291361.1		hypothetical protein		66498450	KU781_RS10955	285	94	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2263785	2264255	+						66498451	KU781_RS10960	471		old_locus_tag=KU781_10960
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2263785	2264255	+	WP_002291356.1	WP_002291356.1		universal stress protein		66498451	KU781_RS10960	471	156	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2264509	2265693	-						66498452	KU781_RS10965	1185		old_locus_tag=KU781_10965
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2264509	2265693	-	WP_002291355.1	WP_002291355.1		acetate kinase		66498452	KU781_RS10965	1185	394	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2265718	2266725	-						66498453	KU781_RS10970	1008		old_locus_tag=KU781_10970
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2265718	2266725	-	WP_002291354.1	WP_002291354.1		class I SAM-dependent methyltransferase		66498453	KU781_RS10970	1008	335	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2266897	2267256	-						66498454	KU781_RS10975	360		old_locus_tag=KU781_10975
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2266897	2267256	-	WP_002291353.1	WP_002291353.1		hypothetical protein		66498454	KU781_RS10975	360	119	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2267228	2267599	-						66498455	KU781_RS10980	372		old_locus_tag=KU781_10980
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2267228	2267599	-	WP_002315635.1	WP_002315635.1		ComGF family competence protein		66498455	KU781_RS10980	372	123	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2267616	2267963	-						66498456	KU781_RS10985	348		old_locus_tag=KU781_10985
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2267616	2267963	-	WP_002291351.1	WP_002291351.1		hypothetical protein		66498456	KU781_RS10985	348	115	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2267935	2268405	-						66498457	KU781_RS10990	471		old_locus_tag=KU781_10990
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2267935	2268405	-	WP_002291349.1	WP_002291349.1		hypothetical protein		66498457	KU781_RS10990	471	156	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2268380	2268658	-						66498458	KU781_RS10995	279		old_locus_tag=KU781_10995
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2268380	2268658	-	WP_002291348.1	WP_002291348.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		66498458	KU781_RS10995	279	92	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2268655	2269704	-						66498459	KU781_RS11000	1050		old_locus_tag=KU781_11000
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2268655	2269704	-	WP_002291347.1	WP_002291347.1		type II secretion system F family protein		66498459	KU781_RS11000	1050	349	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2269661	2270590	-					tadA	66498460	KU781_RS11005	930		old_locus_tag=KU781_11005
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2269661	2270590	-	WP_002291346.1	WP_002291346.1		Flp pilus assembly complex ATPase component TadA	tadA	66498460	KU781_RS11005	930	309	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2270722	2272449	+					ade	66498461	KU781_RS11010	1728		old_locus_tag=KU781_11010
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2270722	2272449	+	WP_002291345.1	WP_002291345.1		adenine deaminase	ade	66498461	KU781_RS11010	1728	575	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2272563	2273225	-					trmB	66498462	KU781_RS11015	663		old_locus_tag=KU781_11015
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2272563	2273225	-	WP_002291343.1	WP_002291343.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB	66498462	KU781_RS11015	663	220	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2273294	2274076	-						66498463	KU781_RS11020	783		old_locus_tag=KU781_11020
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2273294	2274076	-	WP_002291341.1	WP_002291341.1		phosphotransferase family protein		66498463	KU781_RS11020	783	260	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2274281	2275492	-						66498464	KU781_RS11025	1212		old_locus_tag=KU781_11025
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2274281	2275492	-	WP_002328902.1	WP_002328902.1		ABC transporter permease		66498464	KU781_RS11025	1212	403	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2275485	2276222	-						66498465	KU781_RS11030	738		old_locus_tag=KU781_11030
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2275485	2276222	-	WP_002291338.1	WP_002291338.1		ABC transporter ATP-binding protein		66498465	KU781_RS11030	738	245	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2276360	2276794	+						66498466	KU781_RS11035	435		old_locus_tag=KU781_11035
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2276360	2276794	+	WP_002291337.1	WP_002291337.1		HIT family protein		66498466	KU781_RS11035	435	144	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2276787	2277134	+						66498467	KU781_RS11040	348		old_locus_tag=KU781_11040
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2276787	2277134	+	WP_002291336.1	WP_002291336.1		YtxH domain-containing protein		66498467	KU781_RS11040	348	115	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2277312	2278322	+						66498468	KU781_RS11045	1011		old_locus_tag=KU781_11045
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2277312	2278322	+	WP_002291335.1	WP_002291335.1		peptidylprolyl isomerase		66498468	KU781_RS11045	1011	336	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2278390	2279334	-						66498469	KU781_RS11050	945		old_locus_tag=KU781_11050
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2278390	2279334	-	WP_002291331.1	WP_002291331.1		HD domain-containing protein		66498469	KU781_RS11050	945	314	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2279318	2282038	-						66498470	KU781_RS11055	2721		old_locus_tag=KU781_11055
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2279318	2282038	-	WP_002291330.1	WP_002291330.1		AAA family ATPase		66498470	KU781_RS11055	2721	906	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2282035	2283255	-						66498471	KU781_RS11060	1221		old_locus_tag=KU781_11060
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2282035	2283255	-	WP_002291329.1	WP_002291329.1		DNA repair exonuclease		66498471	KU781_RS11060	1221	406	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2283453	2284298	-						66498472	KU781_RS11065	846		old_locus_tag=KU781_11065
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2283453	2284298	-	WP_024635847.1	WP_024635847.1		Cof-type HAD-IIB family hydrolase		66498472	KU781_RS11065	846	281	
gene	rRNA	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2284629	2284744	-					rrf	66498473	KU781_RS11070	116		old_locus_tag=KU781_11070
rRNA		GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2284629	2284744	-				5S ribosomal RNA	rrf	66498473	KU781_RS11070	116		
gene	rRNA	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2284839	2287753	-						66498474	KU781_RS11075	2915		old_locus_tag=KU781_11075
rRNA		GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2284839	2287753	-				23S ribosomal RNA		66498474	KU781_RS11075	2915		
gene	rRNA	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2287983	2289543	-						66498475	KU781_RS11080	1561		old_locus_tag=KU781_11080
rRNA		GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2287983	2289543	-				16S ribosomal RNA		66498475	KU781_RS11080	1561		
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2290070	2291401	-						66498476	KU781_RS11085	1332		old_locus_tag=KU781_11085
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2290070	2291401	-	WP_002329951.1	WP_002329951.1		glycosyl hydrolase family 28 protein		66498476	KU781_RS11085	1332	443	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2291391	2292809	-						66498477	KU781_RS11090	1419		old_locus_tag=KU781_11090
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2291391	2292809	-	WP_002329950.1	WP_002329950.1		MFS transporter		66498477	KU781_RS11090	1419	472	
gene	pseudogene	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2293050	2294617	-						66498478	KU781_RS11095	1568		pseudo;old_locus_tag=KU781_11095
CDS	without_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2293050	2294617	-				glycoside hydrolase family 43 protein		66498478	KU781_RS11095	1568		pseudo
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2294621	2295031	-						66498479	KU781_RS11100	411		old_locus_tag=KU781_11100
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2294621	2295031	-	WP_002329947.1	WP_002329947.1		DUF4064 domain-containing protein		66498479	KU781_RS11100	411	136	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2295028	2295951	-						66498480	KU781_RS11105	924		old_locus_tag=KU781_11105
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2295028	2295951	-	WP_002329946.1	WP_002329946.1		pectinesterase family protein		66498480	KU781_RS11105	924	307	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2295948	2296826	-						66498481	KU781_RS11110	879		old_locus_tag=KU781_11110
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2295948	2296826	-	WP_002390625.1	WP_002390625.1		prolyl oligopeptidase family serine peptidase		66498481	KU781_RS11110	879	292	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2296813	2298150	-						66498482	KU781_RS11115	1338		old_locus_tag=KU781_11115
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2296813	2298150	-	WP_002329944.1	WP_002329944.1		glycoside hydrolase family 28 protein		66498482	KU781_RS11115	1338	445	
gene	pseudogene	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2298153	2298320	-						66498483	KU781_RS11120	168		partial;pseudo;old_locus_tag=KU781_11120
CDS	without_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2298153	2298320	-				glycoside hydrolase family 88 protein		66498483	KU781_RS11120	168		partial;pseudo
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2298459	2299676	-						66498484	KU781_RS11125	1218		old_locus_tag=KU781_11125
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2298459	2299676	-	WP_002329089.1	WP_002329089.1		IS110 family transposase		66498484	KU781_RS11125	1218	405	
gene	pseudogene	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2299933	2300976	-						66498485	KU781_RS11130	1044		partial;pseudo;old_locus_tag=KU781_11130
CDS	without_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2299933	2300976	-				glycoside hydrolase family 88 protein		66498485	KU781_RS11130	1044		partial;pseudo
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2301002	2302510	-						66498486	KU781_RS11135	1509		old_locus_tag=KU781_11135
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2301002	2302510	-	WP_002329941.1	WP_002329941.1		extracellular solute-binding protein		66498486	KU781_RS11135	1509	502	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2302476	2303168	-						66498487	KU781_RS11140	693		old_locus_tag=KU781_11140
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2302476	2303168	-	WP_002316990.1	WP_002316990.1		DUF624 domain-containing protein		66498487	KU781_RS11140	693	230	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2303190	2304164	-						66498488	KU781_RS11145	975		old_locus_tag=KU781_11145
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2303190	2304164	-	WP_219273621.1	WP_219273621.1		sugar ABC transporter permease		66498488	KU781_RS11145	975	324	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2304462	2305334	+						66498489	KU781_RS11150	873		old_locus_tag=KU781_11150
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2304462	2305334	+	WP_002329939.1	WP_002329939.1		carbohydrate ABC transporter permease		66498489	KU781_RS11150	873	290	
gene	pseudogene	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2305564	2307713	-						66498490	KU781_RS11155	2150		pseudo;old_locus_tag=KU781_11155
CDS	without_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2305564	2307713	-				helix-turn-helix domain-containing protein		66498490	KU781_RS11155	2150		pseudo
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2307944	2308936	+						66498491	KU781_RS11160	993		old_locus_tag=KU781_11160
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2307944	2308936	+	WP_137203105.1	WP_137203105.1		LacI family transcriptional regulator		66498491	KU781_RS11160	993	330	
