# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	53761	54102	+	WP_010743559.1	WP_010743559.1		hypothetical protein		67041499	J9537_RS15005	342	113	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	54579	56549	+						67041500	J9537_RS15010	1971		old_locus_tag=J9537_15010
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	54579	56549	+	WP_218257599.1	WP_218257599.1		NlpC/P60 family protein		67041500	J9537_RS15010	1971	656	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	56693	57994	-						67041501	J9537_RS15015	1302		old_locus_tag=J9537_15015
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	56693	57994	-	WP_002302440.1	WP_002302440.1		ISL3 family transposase		67041501	J9537_RS15015	1302	433	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	58144	59475	-						67041502	J9537_RS15020	1332		old_locus_tag=J9537_15020
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	58144	59475	-	WP_016250130.1	WP_016250130.1		ISL3 family transposase		67041502	J9537_RS15020	1332	443	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	59821	60399	+						67041503	J9537_RS15025	579		old_locus_tag=J9537_15025
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	59821	60399	+	WP_218257600.1	WP_218257600.1		TetR/AcrR family transcriptional regulator		67041503	J9537_RS15025	579	192	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	60542	61882	+						67041504	J9537_RS15030	1341		old_locus_tag=J9537_15030
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	60542	61882	+	WP_218257601.1	WP_218257601.1		aldehyde dehydrogenase family protein		67041504	J9537_RS15030	1341	446	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	61892	62782	+						67041505	J9537_RS15035	891		old_locus_tag=J9537_15035
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	61892	62782	+	WP_218257602.1	WP_218257602.1		phosphate acyltransferase		67041505	J9537_RS15035	891	296	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	62789	63859	+					buk	67041506	J9537_RS15040	1071		old_locus_tag=J9537_15040
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	62789	63859	+	WP_218257603.1	WP_218257603.1		butyrate kinase	buk	67041506	J9537_RS15040	1071	356	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	63905	65023	+						67041507	J9537_RS15045	1119		old_locus_tag=J9537_15045
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	63905	65023	+	WP_218257604.1	WP_218257604.1		NAD(P)-dependent alcohol dehydrogenase		67041507	J9537_RS15045	1119	372	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	65038	65712	+						67041508	J9537_RS15050	675		old_locus_tag=J9537_15050
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	65038	65712	+	WP_218257605.1	WP_218257605.1		hypothetical protein		67041508	J9537_RS15050	675	224	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	65752	66198	-						67041509	J9537_RS15055	447		old_locus_tag=J9537_15055
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	65752	66198	-	WP_218257606.1	WP_218257606.1		OsmC family protein		67041509	J9537_RS15055	447	148	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	66430	67227	+						67041510	J9537_RS15060	798		old_locus_tag=J9537_15060
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	66430	67227	+	WP_218257673.1	WP_218257673.1		formate/nitrite transporter family protein		67041510	J9537_RS15060	798	265	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	67549	68262	+						67041511	J9537_RS15065	714		old_locus_tag=J9537_15065
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	67549	68262	+	WP_218257607.1	WP_218257607.1		hypothetical protein		67041511	J9537_RS15065	714	237	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	68299	69258	-						67041512	J9537_RS15070	960		old_locus_tag=J9537_15070
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	68299	69258	-	WP_218257608.1	WP_218257608.1		hypothetical protein		67041512	J9537_RS15070	960	319	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	69978	71327	+					trpE	67041513	J9537_RS15075	1350		old_locus_tag=J9537_15075
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	69978	71327	+	WP_218257674.1	WP_218257674.1		anthranilate synthase component I	trpE	67041513	J9537_RS15075	1350	449	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	71324	71854	+						67041514	J9537_RS15080	531		old_locus_tag=J9537_15080
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	71324	71854	+	WP_218257609.1	WP_218257609.1		aminodeoxychorismate/anthranilate synthase component II		67041514	J9537_RS15080	531	176	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	71855	72868	+					trpD	67041515	J9537_RS15085	1014		old_locus_tag=J9537_15085
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	71855	72868	+	WP_218257610.1	WP_218257610.1		anthranilate phosphoribosyltransferase	trpD	67041515	J9537_RS15085	1014	337	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	72869	73627	+					trpC	67041516	J9537_RS15090	759		old_locus_tag=J9537_15090
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	72869	73627	+	WP_218257611.1	WP_218257611.1		indole-3-glycerol phosphate synthase TrpC	trpC	67041516	J9537_RS15090	759	252	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	73624	74232	+						67041517	J9537_RS15095	609		old_locus_tag=J9537_15095
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	73624	74232	+	WP_218257612.1	WP_218257612.1		phosphoribosylanthranilate isomerase		67041517	J9537_RS15095	609	202	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	74783	75976	+					trpB	67041518	J9537_RS15100	1194		old_locus_tag=J9537_15100
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	74783	75976	+	WP_218257613.1	WP_218257613.1		tryptophan synthase subunit beta	trpB	67041518	J9537_RS15100	1194	397	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	75973	76728	+					trpA	67041519	J9537_RS15105	756		old_locus_tag=J9537_15105
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	75973	76728	+	WP_218257614.1	WP_218257614.1		tryptophan synthase subunit alpha	trpA	67041519	J9537_RS15105	756	251	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	76799	78205	+						67041520	J9537_RS15110	1407		old_locus_tag=J9537_15110
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	76799	78205	+	WP_218257615.1	WP_218257615.1		C69 family dipeptidase		67041520	J9537_RS15110	1407	468	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	78398	78781	+						67041521	J9537_RS15115	384		old_locus_tag=J9537_15115
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	78398	78781	+	WP_218257616.1	WP_218257616.1		hypothetical protein		67041521	J9537_RS15115	384	127	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	79100	79993	+						67041522	J9537_RS15120	894		old_locus_tag=J9537_15120
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	79100	79993	+	WP_218257617.1	WP_218257617.1		diacylglycerol kinase family lipid kinase		67041522	J9537_RS15120	894	297	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	80328	81746	+						67041523	J9537_RS15125	1419		old_locus_tag=J9537_15125
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	80328	81746	+	WP_218257618.1	WP_218257618.1		cytochrome ubiquinol oxidase subunit I		67041523	J9537_RS15125	1419	472	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	81739	82782	+					cydB	67041524	J9537_RS15130	1044		old_locus_tag=J9537_15130
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	81739	82782	+	WP_218257619.1	WP_218257619.1		cytochrome d ubiquinol oxidase subunit II	cydB	67041524	J9537_RS15130	1044	347	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	82907	84619	+					cydD	67041525	J9537_RS15135	1713		old_locus_tag=J9537_15135
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	82907	84619	+	WP_218257620.1	WP_218257620.1		thiol reductant ABC exporter subunit CydD	cydD	67041525	J9537_RS15135	1713	570	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	84616	86364	+					cydC	67041526	J9537_RS15140	1749		old_locus_tag=J9537_15140
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	84616	86364	+	WP_218257621.1	WP_218257621.1		thiol reductant ABC exporter subunit CydC	cydC	67041526	J9537_RS15140	1749	582	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	86840	87370	+						67041527	J9537_RS15145	531		old_locus_tag=J9537_15145
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	86840	87370	+	WP_218257622.1	WP_218257622.1		ClbS/DfsB family four-helix bundle protein		67041527	J9537_RS15145	531	176	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	87517	88560	+						67041528	J9537_RS15150	1044		old_locus_tag=J9537_15150
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	87517	88560	+	WP_218257623.1	WP_218257623.1		peptidylprolyl isomerase		67041528	J9537_RS15150	1044	347	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	88636	88782	-						67041529	J9537_RS15155	147		old_locus_tag=J9537_15155
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	88636	88782	-	WP_010743530.1	WP_010743530.1		hypothetical protein		67041529	J9537_RS15155	147	48	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	88975	89406	+						67041530	J9537_RS15160	432		old_locus_tag=J9537_15160
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	88975	89406	+	WP_218257624.1	WP_218257624.1		DUF6323 family protein		67041530	J9537_RS15160	432	143	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	89403	90593	+						67041531	J9537_RS15165	1191		old_locus_tag=J9537_15165
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	89403	90593	+	WP_218257625.1	WP_218257625.1		DUF6179 domain-containing protein		67041531	J9537_RS15165	1191	396	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	90836	91690	+						67041532	J9537_RS15170	855		old_locus_tag=J9537_15170
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	90836	91690	+	WP_218257626.1	WP_218257626.1		class F sortase		67041532	J9537_RS15170	855	284	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	91746	93299	-						67041533	J9537_RS15175	1554		old_locus_tag=J9537_15175
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	91746	93299	-	WP_218257627.1	WP_218257627.1		helix-turn-helix domain-containing protein		67041533	J9537_RS15175	1554	517	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	93476	94849	+						67041534	J9537_RS15180	1374		old_locus_tag=J9537_15180
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	93476	94849	+	WP_218257628.1	WP_218257628.1		aminopeptidase P family N-terminal domain-containing protein		67041534	J9537_RS15180	1374	457	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	95034	95663	+						67041535	J9537_RS15185	630		old_locus_tag=J9537_15185
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	95034	95663	+	WP_218257629.1	WP_218257629.1		TetR/AcrR family transcriptional regulator		67041535	J9537_RS15185	630	209	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	95697	98015	+						67041536	J9537_RS15190	2319		old_locus_tag=J9537_15190
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	95697	98015	+	WP_218257630.1	WP_218257630.1		ABC transporter permease		67041536	J9537_RS15190	2319	772	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	98021	98767	+						67041537	J9537_RS15195	747		old_locus_tag=J9537_15195
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	98021	98767	+	WP_218257631.1	WP_218257631.1		ABC transporter ATP-binding protein		67041537	J9537_RS15195	747	248	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	98867	99760	+						67041538	J9537_RS15200	894		old_locus_tag=J9537_15200
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	98867	99760	+	WP_218257632.1	WP_218257632.1		YafY family transcriptional regulator		67041538	J9537_RS15200	894	297	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	99814	100230	+						67041539	J9537_RS15205	417		old_locus_tag=J9537_15205
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	99814	100230	+	WP_218257633.1	WP_218257633.1		DUF3788 family protein		67041539	J9537_RS15205	417	138	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	100470	101408	-						67041540	J9537_RS15210	939		old_locus_tag=J9537_15210
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	100470	101408	-	WP_218257634.1	WP_218257634.1		YafY family transcriptional regulator		67041540	J9537_RS15210	939	312	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	101488	102114	+						67041541	J9537_RS15215	627		old_locus_tag=J9537_15215
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	101488	102114	+	WP_218257635.1	WP_218257635.1		Type 1 glutamine amidotransferase-like domain-containing protein		67041541	J9537_RS15215	627	208	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	103383	104525	+					xerS	67041542	J9537_RS15220	1143		old_locus_tag=J9537_15220
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	103383	104525	+	WP_218257636.1	WP_218257636.1		tyrosine recombinase XerS	xerS	67041542	J9537_RS15220	1143	380	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	104616	104801	-						67041543	J9537_RS15225	186		old_locus_tag=J9537_15225
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	104616	104801	-	WP_218257637.1	WP_218257637.1		hypothetical protein		67041543	J9537_RS15225	186	61	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	104993	105748	-						67041544	J9537_RS15230	756		old_locus_tag=J9537_15230
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	104993	105748	-	WP_218257638.1	WP_218257638.1		alpha/beta hydrolase		67041544	J9537_RS15230	756	251	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	105904	106659	-						67041545	J9537_RS15235	756		old_locus_tag=J9537_15235
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	105904	106659	-	WP_218257639.1	WP_218257639.1		alpha/beta hydrolase		67041545	J9537_RS15235	756	251	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	106797	108035	-						67041546	J9537_RS15240	1239		old_locus_tag=J9537_15240
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	106797	108035	-	WP_218257640.1	WP_218257640.1		MFS transporter		67041546	J9537_RS15240	1239	412	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	108634	109032	+						67041547	J9537_RS15245	399		old_locus_tag=J9537_15245
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	108634	109032	+	WP_218257641.1	WP_218257641.1		helix-turn-helix domain-containing protein		67041547	J9537_RS15245	399	132	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	109045	109371	+						67041548	J9537_RS15250	327		old_locus_tag=J9537_15250
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	109045	109371	+	WP_218257642.1	WP_218257642.1		hypothetical protein		67041548	J9537_RS15250	327	108	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	109476	110549	-						67041549	J9537_RS15255	1074		old_locus_tag=J9537_15255
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	109476	110549	-	WP_218257643.1	WP_218257643.1		bifunctional transcriptional activator/DNA repair protein Ada		67041549	J9537_RS15255	1074	357	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	110768	111877	+					xerS	67041550	J9537_RS15260	1110		old_locus_tag=J9537_15260
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	110768	111877	+	WP_218257644.1	WP_218257644.1		tyrosine recombinase XerS	xerS	67041550	J9537_RS15260	1110	369	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	111970	113328	-						67041551	J9537_RS15265	1359		old_locus_tag=J9537_15265
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	111970	113328	-	WP_245001344.1	WP_245001344.1		FAD-dependent oxidoreductase		67041551	J9537_RS15265	1359	452	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	113604	114575	-						67041553	J9537_RS15275	972		old_locus_tag=J9537_15275
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	113604	114575	-	WP_218257647.1	WP_218257647.1		alpha/beta hydrolase		67041553	J9537_RS15275	972	323	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	115271	115942	-						67041554	J9537_RS15280	672		old_locus_tag=J9537_15280
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	115271	115942	-	WP_218257648.1	WP_218257648.1		DUF2922 family protein		67041554	J9537_RS15280	672	223	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	115995	116378	-						67041555	J9537_RS15285	384		old_locus_tag=J9537_15285
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	115995	116378	-	WP_218257649.1	WP_218257649.1		hypothetical protein		67041555	J9537_RS15285	384	127	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	116621	117634	-						67041556	J9537_RS15290	1014		old_locus_tag=J9537_15290
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	116621	117634	-	WP_245001345.1	WP_245001345.1		DUF4767 domain-containing protein		67041556	J9537_RS15290	1014	337	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	117841	118569	-						67041557	J9537_RS15295	729		old_locus_tag=J9537_15295
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	117841	118569	-	WP_218257650.1	WP_218257650.1		alpha/beta hydrolase		67041557	J9537_RS15295	729	242	
